P (bars),Gas_wt,wH2O,wH2,wO2,wCO2,wCO,wCH4,wSO2,wH2S,wS2,wN2,,,
244.82,1.79E-07,0.948297,0.00181336,2.23E-10,4.57E-10,1.41E-11,6.46E-18,0.0334102,0.0155129,0.000966239,0,,,
244.32,1.79E-07,0.948252,0.00181334,2.24E-10,4.46E-10,1.38E-11,6.29E-18,0.0334639,0.0155034,0.000967179,0,,,
243.82,1.79E-07,0.948207,0.00181331,2.24E-10,4.36E-10,1.35E-11,6.12E-18,0.0335179,0.0154939,0.000968124,0,,,
243.32,1.79E-07,0.948161,0.00181329,2.25E-10,4.26E-10,1.32E-11,5.95E-18,0.033572,0.0154845,0.000969072,0,,,
242.82,1.79E-07,0.948115,0.00181327,2.25E-10,4.16E-10,1.29E-11,5.79E-18,0.0336263,0.015475,0.000970026,0,,,
242.32,1.79E-07,0.948069,0.00181325,2.26E-10,4.07E-10,1.26E-11,5.63E-18,0.0336808,0.0154655,0.000970984,0,,,
241.82,1.80E-07,0.948023,0.00181323,2.26E-10,3.97E-10,1.23E-11,5.48E-18,0.0337355,0.0154561,0.000971946,0,,,
241.32,1.80E-07,0.947977,0.0018132,2.27E-10,3.88E-10,1.20E-11,5.33E-18,0.0337903,0.0154467,0.000972913,0,,,
240.82,1.80E-07,0.94793,0.00181318,2.27E-10,3.80E-10,1.18E-11,5.19E-18,0.0338454,0.0154373,0.000973884,0,,,
240.32,1.80E-07,0.947883,0.00181316,2.28E-10,3.71E-10,1.15E-11,5.05E-18,0.0339006,0.0154279,0.00097486,0,,,
239.82,1.80E-07,0.947836,0.00181315,2.28E-10,3.63E-10,1.12E-11,4.92E-18,0.0339561,0.0154185,0.000975841,0,,,
239.32,1.80E-07,0.947789,0.00181313,2.29E-10,3.54E-10,1.10E-11,4.78E-18,0.0340117,0.0154092,0.000976826,0,,,
238.82,1.81E-07,0.947742,0.00181311,2.29E-10,3.46E-10,1.07E-11,4.66E-18,0.0340675,0.0153998,0.000977816,0,,,
238.32,1.81E-07,0.947694,0.00181309,2.30E-10,3.39E-10,1.05E-11,4.53E-18,0.0341235,0.0153905,0.000978811,0,,,
237.82,1.81E-07,0.947646,0.00181307,2.30E-10,3.31E-10,1.02E-11,4.41E-18,0.0341797,0.0153812,0.00097981,0,,,
237.32,1.81E-07,0.947598,0.00181306,2.31E-10,3.24E-10,1.00E-11,4.29E-18,0.0342361,0.0153719,0.000980814,0,,,
236.82,1.81E-07,0.94755,0.00181304,2.31E-10,3.16E-10,9.79E-12,4.18E-18,0.0342927,0.0153626,0.000981823,0,,,
236.32,1.81E-07,0.947501,0.00181303,2.32E-10,3.09E-10,9.57E-12,4.07E-18,0.0343495,0.0153533,0.000982837,0,,,
235.82,1.82E-07,0.947453,0.00181301,2.32E-10,3.02E-10,9.36E-12,3.96E-18,0.0344064,0.0153441,0.000983855,0,,,
235.32,1.82E-07,0.947404,0.001813,2.33E-10,2.96E-10,9.15E-12,3.86E-18,0.0344636,0.0153349,0.000984879,0,,,
234.82,1.82E-07,0.947354,0.00181298,2.33E-10,2.89E-10,8.95E-12,3.75E-18,0.034521,0.0153256,0.000985907,0,,,
234.32,1.82E-07,0.947305,0.00181297,2.34E-10,2.83E-10,8.75E-12,3.66E-18,0.0345786,0.0153164,0.00098694,0,,,
233.82,1.82E-07,0.947255,0.00181296,2.34E-10,2.76E-10,8.56E-12,3.56E-18,0.0346363,0.0153073,0.000987979,0,,,
233.32,1.82E-07,0.947206,0.00181295,2.35E-10,2.70E-10,8.37E-12,3.47E-18,0.0346943,0.0152981,0.000989022,0,,,
232.82,1.83E-07,0.947156,0.00181294,2.35E-10,2.64E-10,8.18E-12,3.37E-18,0.0347525,0.0152889,0.00099007,0,,,
232.32,1.83E-07,0.947105,0.00181293,2.36E-10,2.59E-10,8.00E-12,3.29E-18,0.0348109,0.0152798,0.000991123,0,,,
231.82,1.83E-07,0.947055,0.00181292,2.36E-10,2.53E-10,7.83E-12,3.20E-18,0.0348695,0.0152707,0.000992182,0,,,
231.32,1.83E-07,0.947004,0.00181291,2.37E-10,2.47E-10,7.66E-12,3.12E-18,0.0349283,0.0152616,0.000993245,0,,,
230.82,1.83E-07,0.946953,0.0018129,2.37E-10,2.42E-10,7.49E-12,3.03E-18,0.0349873,0.0152525,0.000994314,0,,,
230.32,1.84E-07,0.946902,0.00181289,2.38E-10,2.37E-10,7.33E-12,2.96E-18,0.0350465,0.0152434,0.000995387,0,,,
229.82,1.84E-07,0.94685,0.00181288,2.38E-10,2.32E-10,7.17E-12,2.88E-18,0.035106,0.0152344,0.000996466,0,,,
229.32,1.84E-07,0.946799,0.00181288,2.39E-10,2.27E-10,7.01E-12,2.80E-18,0.0351656,0.0152253,0.00099755,0,,,
228.82,1.84E-07,0.946747,0.00181287,2.39E-10,2.22E-10,6.86E-12,2.73E-18,0.0352255,0.0152163,0.00099864,0,,,
228.32,1.84E-07,0.946695,0.00181286,2.40E-10,2.17E-10,6.71E-12,2.66E-18,0.0352855,0.0152073,0.000999734,0,,,
227.82,1.85E-07,0.946642,0.00181286,2.41E-10,2.12E-10,6.56E-12,2.59E-18,0.0353458,0.0151983,0.00100083,0,,,
227.32,1.85E-07,0.94659,0.00181285,2.41E-10,2.08E-10,6.42E-12,2.52E-18,0.0354063,0.0151893,0.00100194,0,,,
226.82,1.85E-07,0.946537,0.00181285,2.42E-10,2.03E-10,6.28E-12,2.46E-18,0.0354671,0.0151804,0.00100305,0,,,
226.32,1.85E-07,0.946484,0.00181285,2.42E-10,1.99E-10,6.15E-12,2.40E-18,0.035528,0.0151714,0.00100417,0,,,
225.82,1.85E-07,0.94643,0.00181285,2.43E-10,1.94E-10,6.02E-12,2.33E-18,0.0355892,0.0151625,0.00100529,0,,,
225.32,1.85E-07,0.946377,0.00181284,2.43E-10,1.90E-10,5.89E-12,2.27E-18,0.0356506,0.0151536,0.00100642,0,,,
224.82,1.86E-07,0.946323,0.00181284,2.44E-10,1.86E-10,5.76E-12,2.21E-18,0.0357122,0.0151447,0.00100755,0,,,
224.32,1.86E-07,0.946269,0.00181284,2.44E-10,1.82E-10,5.64E-12,2.16E-18,0.035774,0.0151358,0.00100869,0,,,
223.82,1.86E-07,0.946214,0.00181284,2.45E-10,1.78E-10,5.52E-12,2.10E-18,0.0358361,0.0151269,0.00100983,0,,,
223.32,1.86E-07,0.94616,0.00181284,2.45E-10,1.75E-10,5.40E-12,2.05E-18,0.0358983,0.0151181,0.00101098,0,,,
222.82,1.86E-07,0.946105,0.00181284,2.46E-10,1.71E-10,5.29E-12,2.00E-18,0.0359609,0.0151093,0.00101214,0,,,
222.32,1.87E-07,0.94605,0.00181285,2.47E-10,1.67E-10,5.18E-12,1.94E-18,0.0360236,0.0151004,0.0010133,0,,,
221.82,1.87E-07,0.945994,0.00181285,2.47E-10,1.64E-10,5.07E-12,1.90E-18,0.0360866,0.0150916,0.00101446,0,,,
221.32,1.87E-07,0.945939,0.00181285,2.48E-10,1.60E-10,4.96E-12,1.85E-18,0.0361498,0.0150829,0.00101563,0,,,
220.82,1.87E-07,0.945883,0.00181286,2.48E-10,1.57E-10,4.86E-12,1.80E-18,0.0362132,0.0150741,0.00101681,0,,,
220.32,1.87E-07,0.945827,0.00181286,2.49E-10,1.54E-10,4.75E-12,1.75E-18,0.0362769,0.0150653,0.001018,0,,,
219.82,1.88E-07,0.945771,0.00181287,2.49E-10,1.50E-10,4.65E-12,1.71E-18,0.0363408,0.0150566,0.00101919,0,,,
219.32,1.88E-07,0.945714,0.00181287,2.50E-10,1.47E-10,4.56E-12,1.67E-18,0.0364049,0.0150479,0.00102038,0,,,
218.82,1.88E-07,0.945657,0.00181288,2.51E-10,1.44E-10,4.46E-12,1.62E-18,0.0364693,0.0150392,0.00102158,0,,,
218.32,1.88E-07,0.9456,0.00181289,2.51E-10,1.41E-10,4.37E-12,1.58E-18,0.0365339,0.0150305,0.00102279,0,,,
217.82,1.88E-07,0.945542,0.00181289,2.52E-10,1.38E-10,4.28E-12,1.54E-18,0.0365988,0.0150218,0.00102401,0,,,
217.32,1.89E-07,0.945485,0.0018129,2.52E-10,1.35E-10,4.19E-12,1.50E-18,0.0366639,0.0150132,0.00102523,0,,,
216.82,1.89E-07,0.945427,0.00181291,2.53E-10,1.33E-10,4.10E-12,1.47E-18,0.0367293,0.0150046,0.00102645,0,,,
216.32,1.89E-07,0.945369,0.00181292,2.54E-10,1.30E-10,4.02E-12,1.43E-18,0.0367949,0.0149959,0.00102768,0,,,
215.82,1.89E-07,0.94531,0.00181293,2.54E-10,1.27E-10,3.93E-12,1.39E-18,0.0368607,0.0149873,0.00102892,0,,,
215.32,1.89E-07,0.945251,0.00181294,2.55E-10,1.24E-10,3.85E-12,1.36E-18,0.0369268,0.0149788,0.00103017,0,,,
214.82,1.90E-07,0.945192,0.00181296,2.55E-10,1.22E-10,3.77E-12,1.32E-18,0.0369932,0.0149702,0.00103142,0,,,
214.32,1.90E-07,0.945133,0.00181297,2.56E-10,1.19E-10,3.69E-12,1.29E-18,0.0370598,0.0149616,0.00103268,0,,,
213.82,1.90E-07,0.945073,0.00181298,2.57E-10,1.17E-10,3.62E-12,1.26E-18,0.0371266,0.0149531,0.00103394,0,,,
213.32,1.90E-07,0.945013,0.001813,2.57E-10,1.15E-10,3.54E-12,1.23E-18,0.0371937,0.0149446,0.00103521,0,,,
212.82,1.90E-07,0.944953,0.00181301,2.58E-10,1.12E-10,3.47E-12,1.20E-18,0.0372611,0.0149361,0.00103649,0,,,
212.32,1.91E-07,0.944893,0.00181303,2.58E-10,1.10E-10,3.40E-12,1.17E-18,0.0373287,0.0149276,0.00103777,0,,,
211.82,1.91E-07,0.944832,0.00181305,2.59E-10,1.08E-10,3.33E-12,1.14E-18,0.0373966,0.0149191,0.00103906,0,,,
211.32,1.91E-07,0.944771,0.00181306,2.60E-10,1.05E-10,3.26E-12,1.11E-18,0.0374647,0.0149107,0.00104035,0,,,
210.82,1.91E-07,0.94471,0.00181308,2.60E-10,1.03E-10,3.20E-12,1.08E-18,0.0375332,0.0149022,0.00104166,0,,,
210.32,1.91E-07,0.944648,0.0018131,2.61E-10,1.01E-10,3.13E-12,1.05E-18,0.0376018,0.0148938,0.00104297,0,,,
209.82,1.92E-07,0.944586,0.00181312,2.61E-10,9.92E-11,3.07E-12,1.03E-18,0.0376708,0.0148854,0.00104428,0,,,
209.32,1.92E-07,0.944524,0.00181314,2.62E-10,9.72E-11,3.01E-12,1.00E-18,0.03774,0.014877,0.0010456,0,,,
208.82,1.92E-07,0.944462,0.00181316,2.63E-10,9.52E-11,2.95E-12,9.77E-19,0.0378094,0.0148687,0.00104693,0,,,
208.32,1.92E-07,0.944399,0.00181318,2.63E-10,9.33E-11,2.89E-12,9.52E-19,0.0378792,0.0148603,0.00104827,0,,,
207.82,1.93E-07,0.944336,0.00181321,2.64E-10,9.14E-11,2.83E-12,9.29E-19,0.0379492,0.014852,0.00104961,0,,,
207.32,1.93E-07,0.944273,0.00181323,2.65E-10,8.96E-11,2.77E-12,9.06E-19,0.0380195,0.0148437,0.00105096,0,,,
206.82,1.93E-07,0.944209,0.00181325,2.65E-10,8.78E-11,2.72E-12,8.83E-19,0.03809,0.0148354,0.00105232,0,,,
206.32,1.93E-07,0.944145,0.00181328,2.66E-10,8.60E-11,2.66E-12,8.62E-19,0.0381609,0.0148271,0.00105368,0,,,
205.82,1.93E-07,0.944081,0.0018133,2.67E-10,8.43E-11,2.61E-12,8.40E-19,0.038232,0.0148188,0.00105505,0,,,
205.32,1.94E-07,0.944016,0.00181333,2.67E-10,8.26E-11,2.56E-12,8.20E-19,0.0383034,0.0148106,0.00105643,0,,,
204.82,1.94E-07,0.943951,0.00181336,2.68E-10,8.10E-11,2.50E-12,7.99E-19,0.0383751,0.0148023,0.00105782,0,,,
204.32,1.94E-07,0.943886,0.00181338,2.68E-10,7.93E-11,2.46E-12,7.80E-19,0.0384471,0.0147941,0.00105921,0,,,
203.82,1.94E-07,0.943821,0.00181341,2.69E-10,7.78E-11,2.41E-12,7.60E-19,0.0385193,0.0147859,0.00106061,0,,,
203.32,1.94E-07,0.943755,0.00181344,2.70E-10,7.62E-11,2.36E-12,7.42E-19,0.0385919,0.0147778,0.00106202,0,,,
202.82,1.95E-07,0.943689,0.00181347,2.70E-10,7.47E-11,2.31E-12,7.24E-19,0.0386647,0.0147696,0.00106343,0,,,
202.32,1.95E-07,0.943622,0.0018135,2.71E-10,7.32E-11,2.27E-12,7.06E-19,0.0387378,0.0147614,0.00106486,0,,,
201.82,1.95E-07,0.943556,0.00181354,2.72E-10,7.18E-11,2.22E-12,6.88E-19,0.0388112,0.0147533,0.00106628,0,,,
201.32,1.95E-07,0.943489,0.00181357,2.72E-10,7.04E-11,2.18E-12,6.72E-19,0.0388849,0.0147452,0.00106772,0,,,
200.82,1.96E-07,0.943421,0.0018136,2.73E-10,6.90E-11,2.13E-12,6.55E-19,0.0389589,0.0147371,0.00106917,0,,,
200.32,1.96E-07,0.943353,0.00181364,2.74E-10,6.76E-11,2.09E-12,6.39E-19,0.0390333,0.014729,0.00107062,0,,,
199.82,1.96E-07,0.943285,0.00181367,2.74E-10,6.63E-11,2.05E-12,6.23E-19,0.0391079,0.014721,0.00107208,0,,,
199.32,1.96E-07,0.943217,0.00181371,2.75E-10,6.50E-11,2.01E-12,6.08E-19,0.0391828,0.0147129,0.00107355,0,,,
198.82,1.96E-07,0.943148,0.00181375,2.76E-10,6.37E-11,1.97E-12,5.93E-19,0.039258,0.0147049,0.00107502,0,,,
198.32,1.97E-07,0.943079,0.00181378,2.77E-10,6.25E-11,1.93E-12,5.79E-19,0.0393335,0.0146969,0.0010765,0,,,
197.82,1.97E-07,0.94301,0.00181382,2.77E-10,6.13E-11,1.90E-12,5.65E-19,0.0394093,0.0146889,0.001078,0,,,
197.32,1.97E-07,0.94294,0.00181386,2.78E-10,6.01E-11,1.86E-12,5.51E-19,0.0394855,0.014681,0.00107949,0,,,
196.82,1.97E-07,0.94287,0.0018139,2.79E-10,5.89E-11,1.82E-12,5.38E-19,0.0395619,0.014673,0.001081,0,,,
196.32,1.98E-07,0.9428,0.00181394,2.79E-10,5.77E-11,1.79E-12,5.25E-19,0.0396387,0.0146651,0.00108252,0,,,
195.82,1.98E-07,0.942729,0.00181398,2.80E-10,5.66E-11,1.75E-12,5.12E-19,0.0397158,0.0146571,0.00108404,0,,,
195.32,1.98E-07,0.942658,0.00181403,2.81E-10,5.55E-11,1.72E-12,4.99E-19,0.0397932,0.0146492,0.00108557,0,,,
194.82,1.98E-07,0.942587,0.00181407,2.81E-10,5.45E-11,1.69E-12,4.87E-19,0.0398709,0.0146414,0.00108711,0,,,
194.32,1.99E-07,0.942515,0.00181412,2.82E-10,5.34E-11,1.65E-12,4.75E-19,0.0399489,0.0146335,0.00108866,0,,,
193.82,1.99E-07,0.942443,0.00181416,2.83E-10,5.24E-11,1.62E-12,4.64E-19,0.0400273,0.0146257,0.00109022,0,,,
193.32,1.99E-07,0.94237,0.00181421,2.84E-10,5.14E-11,1.59E-12,4.53E-19,0.040106,0.0146178,0.00109178,0,,,
192.82,1.99E-07,0.942297,0.00181426,2.84E-10,5.04E-11,1.56E-12,4.42E-19,0.040185,0.01461,0.00109335,0,,,
192.32,2.00E-07,0.942224,0.0018143,2.85E-10,4.94E-11,1.53E-12,4.31E-19,0.0402644,0.0146022,0.00109494,0,,,
191.82,2.00E-07,0.942151,0.00181435,2.86E-10,4.85E-11,1.50E-12,4.21E-19,0.0403441,0.0145944,0.00109653,0,,,
191.32,2.00E-07,0.942077,0.0018144,2.86E-10,4.75E-11,1.47E-12,4.11E-19,0.0404241,0.0145867,0.00109812,0,,,
190.82,2.00E-07,0.942002,0.00181445,2.87E-10,4.66E-11,1.44E-12,4.01E-19,0.0405045,0.014579,0.00109973,0,,,
190.32,2.01E-07,0.941928,0.00181451,2.88E-10,4.57E-11,1.42E-12,3.91E-19,0.0405852,0.0145712,0.00110135,0,,,
189.82,2.01E-07,0.941853,0.00181456,2.89E-10,4.49E-11,1.39E-12,3.82E-19,0.0406662,0.0145635,0.00110297,0,,,
189.32,2.01E-07,0.941777,0.00181461,2.89E-10,4.40E-11,1.36E-12,3.72E-19,0.0407476,0.0145558,0.00110461,0,,,
188.82,2.01E-07,0.941702,0.00181467,2.90E-10,4.32E-11,1.34E-12,3.63E-19,0.0408293,0.0145482,0.00110625,0,,,
188.32,2.01E-07,0.941625,0.00181472,2.91E-10,4.23E-11,1.31E-12,3.55E-19,0.0409114,0.0145405,0.0011079,0,,,
187.82,2.02E-07,0.941549,0.00181478,2.92E-10,4.15E-11,1.29E-12,3.46E-19,0.0409939,0.0145329,0.00110957,0,,,
187.32,2.02E-07,0.941472,0.00181484,2.92E-10,4.07E-11,1.26E-12,3.38E-19,0.0410767,0.0145253,0.00111124,0,,,
186.82,2.02E-07,0.941395,0.0018149,2.93E-10,4.00E-11,1.24E-12,3.30E-19,0.0411598,0.0145177,0.00111292,0,,,
186.32,2.02E-07,0.941317,0.00181495,2.94E-10,3.92E-11,1.21E-12,3.22E-19,0.0412433,0.0145101,0.00111461,0,,,
185.82,2.03E-07,0.941239,0.00181502,2.95E-10,3.85E-11,1.19E-12,3.14E-19,0.0413272,0.0145026,0.0011163,0,,,
185.32,2.03E-07,0.94116,0.00181508,2.95E-10,3.78E-11,1.17E-12,3.07E-19,0.0414114,0.014495,0.00111801,0,,,
184.82,2.03E-07,0.941082,0.00181514,2.96E-10,3.70E-11,1.15E-12,2.99E-19,0.041496,0.0144875,0.00111973,0,,,
184.32,2.04E-07,0.941002,0.0018152,2.97E-10,3.63E-11,1.13E-12,2.92E-19,0.0415809,0.01448,0.00112146,0,,,
183.82,2.04E-07,0.940923,0.00181527,2.98E-10,3.57E-11,1.10E-12,2.85E-19,0.0416663,0.0144725,0.0011232,0,,,
183.32,2.04E-07,0.940843,0.00181533,2.99E-10,3.50E-11,1.08E-12,2.78E-19,0.041752,0.0144651,0.00112494,0,,,
182.82,2.04E-07,0.940762,0.0018154,2.99E-10,3.43E-11,1.06E-12,2.72E-19,0.0418381,0.0144576,0.0011267,0,,,
182.32,2.05E-07,0.940681,0.00181547,3.00E-10,3.37E-11,1.04E-12,2.65E-19,0.0419245,0.0144502,0.00112846,0,,,
181.82,2.05E-07,0.9406,0.00181553,3.01E-10,3.31E-11,1.02E-12,2.59E-19,0.0420114,0.0144428,0.00113024,0,,,
181.32,2.05E-07,0.940518,0.0018156,3.02E-10,3.24E-11,1.01E-12,2.53E-19,0.0420986,0.0144354,0.00113203,0,,,
180.82,2.05E-07,0.940436,0.00181567,3.03E-10,3.18E-11,9.87E-13,2.47E-19,0.0421862,0.014428,0.00113382,0,,,
180.32,2.06E-07,0.940354,0.00181575,3.03E-10,3.12E-11,9.68E-13,2.41E-19,0.0422742,0.0144207,0.00113563,0,,,
179.82,2.06E-07,0.940271,0.00181582,3.04E-10,3.07E-11,9.50E-13,2.35E-19,0.0423626,0.0144134,0.00113745,0,,,
179.32,2.06E-07,0.940187,0.00181589,3.05E-10,3.01E-11,9.33E-13,2.29E-19,0.0424514,0.0144061,0.00113928,0,,,
178.82,2.06E-07,0.940104,0.00181597,3.06E-10,2.95E-11,9.15E-13,2.24E-19,0.0425406,0.0143988,0.00114111,0,,,
178.32,2.07E-07,0.940019,0.00181604,3.07E-10,2.90E-11,8.98E-13,2.19E-19,0.0426301,0.0143915,0.00114296,0,,,
177.82,2.07E-07,0.939935,0.00181612,3.07E-10,2.85E-11,8.82E-13,2.13E-19,0.0427201,0.0143842,0.00114482,0,,,
177.32,2.07E-07,0.93985,0.0018162,3.08E-10,2.79E-11,8.66E-13,2.08E-19,0.0428105,0.014377,0.00114669,0,,,
176.82,2.07E-07,0.939764,0.00181628,3.09E-10,2.74E-11,8.50E-13,2.03E-19,0.0429013,0.0143698,0.00114857,0,,,
176.32,2.08E-07,0.939678,0.00181636,3.10E-10,2.69E-11,8.34E-13,1.99E-19,0.0429925,0.0143626,0.00115046,0,,,
175.82,2.08E-07,0.939592,0.00181644,3.11E-10,2.64E-11,8.19E-13,1.94E-19,0.0430842,0.0143554,0.00115237,0,,,
175.32,2.08E-07,0.939505,0.00181652,3.12E-10,2.59E-11,8.04E-13,1.89E-19,0.0431762,0.0143483,0.00115428,0,,,
174.82,2.09E-07,0.939417,0.0018166,3.12E-10,2.54E-11,7.89E-13,1.85E-19,0.0432687,0.0143411,0.0011562,0,,,
174.32,2.09E-07,0.93933,0.00181669,3.13E-10,2.50E-11,7.75E-13,1.80E-19,0.0433616,0.014334,0.00115814,0,,,
173.82,2.09E-07,0.939241,0.00181677,3.14E-10,2.45E-11,7.60E-13,1.76E-19,0.0434549,0.0143269,0.00116009,0,,,
173.32,2.09E-07,0.939153,0.00181686,3.15E-10,2.41E-11,7.46E-13,1.72E-19,0.0435486,0.0143198,0.00116205,0,,,
172.82,2.10E-07,0.939063,0.00181695,3.16E-10,2.36E-11,7.33E-13,1.68E-19,0.0436428,0.0143128,0.00116402,0,,,
172.32,2.10E-07,0.938974,0.00181704,3.17E-10,2.32E-11,7.19E-13,1.64E-19,0.0437374,0.0143057,0.001166,0,,,
171.82,2.10E-07,0.938884,0.00181713,3.18E-10,2.28E-11,7.06E-13,1.60E-19,0.0438324,0.0142987,0.00116799,0,,,
171.32,2.11E-07,0.938793,0.00181722,3.18E-10,2.24E-11,6.94E-13,1.56E-19,0.0439279,0.0142917,0.00117,0,,,
170.82,2.11E-07,0.938702,0.00181731,3.19E-10,2.19E-11,6.81E-13,1.52E-19,0.0440239,0.0142847,0.00117201,0,,,
170.32,2.11E-07,0.938611,0.00181741,3.20E-10,2.15E-11,6.69E-13,1.49E-19,0.0441202,0.0142778,0.00117404,0,,,
169.82,2.11E-07,0.938519,0.0018175,3.21E-10,2.12E-11,6.56E-13,1.45E-19,0.0442171,0.0142708,0.00117608,0,,,
169.32,2.12E-07,0.938426,0.0018176,3.22E-10,2.08E-11,6.45E-13,1.42E-19,0.0443144,0.0142639,0.00117814,0,,,
168.82,2.12E-07,0.938333,0.00181769,3.23E-10,2.04E-11,6.33E-13,1.39E-19,0.0444121,0.014257,0.0011802,0,,,
168.32,2.12E-07,0.938239,0.00181779,3.24E-10,2.00E-11,6.21E-13,1.35E-19,0.0445103,0.0142501,0.00118228,0,,,
167.82,2.13E-07,0.938145,0.00181789,3.25E-10,1.97E-11,6.10E-13,1.32E-19,0.044609,0.0142433,0.00118437,0,,,
167.32,2.13E-07,0.938051,0.00181799,3.26E-10,1.93E-11,5.99E-13,1.29E-19,0.0447081,0.0142364,0.00118647,0,,,
166.82,2.13E-07,0.937956,0.0018181,3.27E-10,1.90E-11,5.88E-13,1.26E-19,0.0448077,0.0142296,0.00118859,0,,,
166.32,2.13E-07,0.93786,0.0018182,3.28E-10,1.86E-11,5.78E-13,1.23E-19,0.0449078,0.0142228,0.00119072,0,,,
165.82,2.14E-07,0.937764,0.0018183,3.28E-10,1.83E-11,5.67E-13,1.20E-19,0.0450084,0.0142161,0.00119286,0,,,
165.32,2.14E-07,0.937668,0.00181841,3.29E-10,1.79E-11,5.57E-13,1.17E-19,0.0451094,0.0142093,0.00119501,0,,,
164.82,2.14E-07,0.937571,0.00181852,3.30E-10,1.76E-11,5.47E-13,1.14E-19,0.045211,0.0142026,0.00119718,0,,,
164.32,2.15E-07,0.937473,0.00181863,3.31E-10,1.73E-11,5.37E-13,1.12E-19,0.045313,0.0141959,0.00119936,0,,,
163.82,2.15E-07,0.937375,0.00181874,3.32E-10,1.70E-11,5.28E-13,1.09E-19,0.0454155,0.0141892,0.00120155,0,,,
163.32,2.15E-07,0.937276,0.00181885,3.33E-10,1.67E-11,5.18E-13,1.07E-19,0.0455185,0.0141825,0.00120376,0,,,
162.82,2.16E-07,0.937177,0.00181896,3.34E-10,1.64E-11,5.09E-13,1.04E-19,0.0456221,0.0141758,0.00120598,0,,,
162.32,2.16E-07,0.937077,0.00181907,3.35E-10,1.61E-11,5.00E-13,1.02E-19,0.0457261,0.0141692,0.00120822,0,,,
161.82,2.16E-07,0.936977,0.00181919,3.36E-10,1.58E-11,4.91E-13,9.92E-20,0.0458306,0.0141626,0.00121046,0,,,
161.32,2.17E-07,0.936876,0.00181931,3.37E-10,1.55E-11,4.82E-13,9.68E-20,0.0459356,0.014156,0.00121273,0,,,
160.82,2.17E-07,0.936775,0.00181942,3.38E-10,1.52E-11,4.74E-13,9.45E-20,0.0460412,0.0141495,0.001215,0,,,
160.32,2.17E-07,0.936673,0.00181954,3.39E-10,1.50E-11,4.65E-13,9.23E-20,0.0461473,0.0141429,0.00121729,0,,,
159.82,2.17E-07,0.93657,0.00181966,3.40E-10,1.47E-11,4.57E-13,9.01E-20,0.0462539,0.0141364,0.0012196,0,,,
159.32,2.18E-07,0.936467,0.00181979,3.41E-10,1.44E-11,4.49E-13,8.80E-20,0.046361,0.0141299,0.00122192,0,,,
158.82,2.18E-07,0.936364,0.00181991,3.42E-10,1.42E-11,4.41E-13,8.59E-20,0.0464687,0.0141234,0.00122425,0,,,
158.32,2.18E-07,0.93626,0.00182003,3.43E-10,1.39E-11,4.33E-13,8.39E-20,0.0465769,0.0141169,0.0012266,0,,,
157.82,2.19E-07,0.936155,0.00182016,3.44E-10,1.37E-11,4.26E-13,8.19E-20,0.0466856,0.0141105,0.00122896,0,,,
157.32,2.19E-07,0.936049,0.00182029,3.45E-10,1.34E-11,4.18E-13,8.00E-20,0.0467949,0.0141041,0.00123134,0,,,
156.82,2.19E-07,0.935943,0.00182042,3.46E-10,1.32E-11,4.11E-13,7.81E-20,0.0469048,0.0140977,0.00123373,0,,,
156.32,2.20E-07,0.935837,0.00182055,3.47E-10,1.30E-11,4.03E-13,7.63E-20,0.0470151,0.0140913,0.00123614,0,,,
155.82,2.20E-07,0.93573,0.00182068,3.48E-10,1.27E-11,3.96E-13,7.45E-20,0.0471261,0.014085,0.00123856,0,,,
155.32,2.20E-07,0.935622,0.00182081,3.49E-10,1.25E-11,3.89E-13,7.27E-20,0.0472376,0.0140787,0.001241,0,,,
154.82,2.21E-07,0.935514,0.00182095,3.50E-10,1.23E-11,3.82E-13,7.10E-20,0.0473497,0.0140723,0.00124346,0,,,
154.32,2.21E-07,0.935405,0.00182108,3.51E-10,1.21E-11,3.76E-13,6.93E-20,0.0474623,0.0140661,0.00124593,0,,,
153.82,2.21E-07,0.935295,0.00182122,3.52E-10,1.19E-11,3.69E-13,6.77E-20,0.0475755,0.0140598,0.00124841,0,,,
153.32,2.22E-07,0.935185,0.00182136,3.53E-10,1.16E-11,3.63E-13,6.61E-20,0.0476894,0.0140536,0.00125092,0,,,
152.82,2.22E-07,0.935074,0.0018215,3.54E-10,1.14E-11,3.56E-13,6.45E-20,0.0478037,0.0140473,0.00125343,0,,,
152.32,2.22E-07,0.934963,0.00182164,3.55E-10,1.12E-11,3.50E-13,6.30E-20,0.0479187,0.0140412,0.00125597,0,,,
151.82,2.23E-07,0.93485,0.00182179,3.56E-10,1.10E-11,3.44E-13,6.15E-20,0.0480343,0.014035,0.00125852,0,,,
151.32,2.23E-07,0.934738,0.00182193,3.57E-10,1.08E-11,3.38E-13,6.00E-20,0.0481505,0.0140288,0.00126109,0,,,
150.82,2.23E-07,0.934624,0.00182208,3.59E-10,1.07E-11,3.32E-13,5.86E-20,0.0482673,0.0140227,0.00126367,0,,,
150.32,2.24E-07,0.93451,0.00182223,3.60E-10,1.05E-11,3.26E-13,5.72E-20,0.0483846,0.0140166,0.00126627,0,,,
149.82,2.24E-07,0.934396,0.00182238,3.61E-10,1.03E-11,3.20E-13,5.59E-20,0.0485026,0.0140105,0.00126889,0,,,
